2.25	-3.6
2.275	-3.5646
2.3	-3.5292
2.325	-3.4936
2.35	-3.4578
2.375	-3.422
2.4	-3.386
2.425	-3.35
2.45	-3.3141
2.475	-3.2783
2.5	-3.2428
2.525	-3.2075
2.55	-3.1726
2.575	-3.1381
2.6	-3.104
2.625	-3.0704
2.65	-3.0372
2.675	-3.0045
2.7	-2.9724
2.725	-2.9408
2.75	-2.9099
2.775	-2.8796
2.8	-2.85
2.825	-2.8213
2.85	-2.7934
2.875	-2.7666
2.9	-2.7408
2.925	-2.7164
2.95	-2.6934
2.975	-2.672
3	-2.6525
3.025	-2.6353
3.05	-2.6205
3.075	-2.6087
3.1	-2.6036
3.125	-2.5828
3.15	-2.6626
3.175	-2.4064
3.2	-3.0635
3.225	-1.5833
3.25	-3.6
