0	0
0.025	0.078459
0.05	0.15643
0.075	0.23345
0.1	0.30902
0.125	0.38268
0.15	0.45399
0.175	0.5225
0.2	0.58779
0.225	0.64945
0.25	0.70711
0.275	0.76041
0.3	0.80902
0.325	0.85264
0.35	0.89101
0.375	0.92388
0.4	0.95106
0.425	0.97237
0.45	0.98769
0.475	0.99692
0.5	1
0.525	0.99692
0.55	0.98769
0.575	0.97237
0.6	0.95106
0.625	0.92388
0.65	0.89101
0.675	0.85264
0.7	0.80902
0.725	0.76041
0.75	0.70711
0.775	0.64945
0.8	0.58779
0.825	0.5225
0.85	0.45399
0.875	0.38268
0.9	0.30902
0.925	0.23345
0.95	0.15643
0.975	0.078459
1	0
