0.75	-1.2
0.7525	-1.1944
0.755	-1.1888
0.7575	-1.1831
0.76	-1.1775
0.7625	-1.1719
0.765	-1.1663
0.7675	-1.1607
0.77	-1.1551
0.7725	-1.1495
0.775	-1.1438
0.7775	-1.1382
0.78	-1.1326
0.7825	-1.127
0.785	-1.1214
0.7875	-1.1158
0.79	-1.1102
0.7925	-1.1046
0.795	-1.099
0.7975	-1.0934
0.8	-1.0878
0.8025	-1.0822
0.805	-1.0766
0.8075	-1.071
0.81	-1.0654
0.8125	-1.0599
0.815	-1.0543
0.8175	-1.0487
0.82	-1.0431
0.8225	-1.0376
0.825	-1.032
0.8275	-1.0264
0.83	-1.0209
0.8325	-1.0153
0.835	-1.0098
0.8375	-1.0042
0.84	-0.99866
0.8425	-0.99312
0.845	-0.98758
0.8475	-0.98205
0.85	-0.97652
0.8525	-0.971
0.855	-0.96548
0.8575	-0.95997
0.86	-0.95446
0.8625	-0.94896
0.865	-0.94346
0.8675	-0.93797
0.87	-0.93248
0.8725	-0.927
0.875	-0.92153
0.8775	-0.91606
0.88	-0.9106
0.8825	-0.90514
0.885	-0.89969
0.8875	-0.89425
0.89	-0.88882
0.8925	-0.88339
0.895	-0.87796
0.8975	-0.87255
0.9	-0.86714
0.9025	-0.86174
0.905	-0.85635
0.9075	-0.85096
0.91	-0.84559
0.9125	-0.84022
0.915	-0.83486
0.9175	-0.8295
0.92	-0.82416
0.9225	-0.81882
0.925	-0.8135
0.9275	-0.80818
0.93	-0.80287
0.9325	-0.79757
0.935	-0.79228
0.9375	-0.787
0.94	-0.78173
0.9425	-0.77647
0.945	-0.77122
0.9475	-0.76598
0.95	-0.76074
0.9525	-0.75552
0.955	-0.75032
0.9575	-0.74512
0.96	-0.73993
0.9625	-0.73475
0.965	-0.72959
0.9675	-0.72443
0.97	-0.71929
0.9725	-0.71416
0.975	-0.70904
0.9775	-0.70394
0.98	-0.69884
0.9825	-0.69376
0.985	-0.68869
0.9875	-0.68364
0.99	-0.67859
0.9925	-0.67356
0.995	-0.66855
0.9975	-0.66354
1	-0.65856
1.0025	-0.65358
1.005	-0.64862
1.0075	-0.64367
1.01	-0.63874
1.0125	-0.63382
1.015	-0.62892
1.0175	-0.62403
1.02	-0.61916
1.0225	-0.6143
1.025	-0.60946
1.0275	-0.60463
1.03	-0.59983
1.0325	-0.59503
1.035	-0.59025
1.0375	-0.58549
1.04	-0.58075
1.0425	-0.57602
1.045	-0.57131
1.0475	-0.56662
1.05	-0.56195
1.0525	-0.55729
1.055	-0.55265
1.0575	-0.54803
1.06	-0.54343
1.0625	-0.53884
1.065	-0.53428
1.0675	-0.52973
1.07	-0.5252
1.0725	-0.52069
1.075	-0.51621
1.0775	-0.51174
1.08	-0.50729
1.0825	-0.50286
1.085	-0.49845
1.0875	-0.49407
1.09	-0.4897
1.0925	-0.48536
1.095	-0.48103
1.0975	-0.47673
1.1	-0.47245
1.1025	-0.4682
1.105	-0.46396
1.1075	-0.45975
1.11	-0.45556
1.1125	-0.45139
1.115	-0.44725
1.1175	-0.44313
1.12	-0.43903
1.1225	-0.43496
1.125	-0.43091
1.1275	-0.42689
1.13	-0.42289
1.1325	-0.41892
1.135	-0.41496
1.1375	-0.41107
1.14	-0.40715
1.1425	-0.40333
1.145	-0.39946
1.1475	-0.39571
1.15	-0.39189
1.1525	-0.38818
1.155	-0.38444
1.1575	-0.38074
1.16	-0.37709
1.1625	-0.37341
1.165	-0.36985
1.1675	-0.36623
1.17	-0.36274
1.1725	-0.35918
1.175	-0.35573
1.1775	-0.35221
1.18	-0.34879
1.1825	-0.34537
1.185	-0.34197
1.1875	-0.33865
1.19	-0.33535
1.1925	-0.33204
1.195	-0.32884
1.1975	-0.32558
1.2	-0.32241
1.2025	-0.31923
1.205	-0.31614
1.2075	-0.31301
1.21	-0.31
1.2125	-0.30697
1.215	-0.304
1.2175	-0.30099
1.22	-0.29813
1.2225	-0.2952
1.225	-0.29239
1.2275	-0.28957
1.23	-0.28675
1.2325	-0.28407
1.235	-0.28131
1.2375	-0.27864
1.24	-0.27602
1.2425	-0.27339
1.245	-0.27087
1.2475	-0.26834
1.25	-0.26589
1.2525	-0.26339
1.255	-0.26105
1.2575	-0.25865
1.26	-0.25639
1.2625	-0.25407
1.265	-0.25184
1.2675	-0.24958
1.27	-0.24747
1.2725	-0.24536
1.275	-0.24328
1.2775	-0.24121
1.28	-0.23928
1.2825	-0.23731
1.285	-0.23546
1.2875	-0.23354
1.29	-0.23174
1.2925	-0.22992
1.295	-0.22828
1.2975	-0.22659
1.3	-0.22499
1.3025	-0.22338
1.305	-0.22182
1.3075	-0.2203
1.31	-0.21894
1.3125	-0.21755
1.315	-0.21622
1.3175	-0.21487
1.32	-0.2136
1.3225	-0.21245
1.325	-0.21139
1.3275	-0.21032
1.33	-0.20924
1.3325	-0.20812
1.335	-0.20715
1.3375	-0.20632
1.34	-0.20567
1.3425	-0.20498
1.345	-0.2043
1.3475	-0.20347
1.35	-0.20268
1.3525	-0.20201
1.355	-0.2015
1.3575	-0.2013
1.36	-0.2012
1.3625	-0.20122
1.365	-0.20129
1.3675	-0.2013
1.37	-0.20133
1.3725	-0.20134
1.375	-0.20145
1.3775	-0.20155
1.38	-0.20161
1.3825	-0.20207
1.385	-0.20211
1.3875	-0.20245
1.39	-0.20274
1.3925	-0.20322
1.395	-0.20374
1.3975	-0.20508
1.4	-0.20641
1.4025	-0.20776
1.405	-0.20881
1.4075	-0.20936
1.41	-0.21022
1.4125	-0.21161
1.415	-0.21281
1.4175	-0.21352
1.42	-0.2145
1.4225	-0.21605
1.425	-0.21735
1.4275	-0.21753
1.43	-0.21896
1.4325	-0.22069
1.435	-0.22207
1.4375	-0.22317
1.44	-0.22452
1.4425	-0.22574
1.445	-0.22733
1.4475	-0.22873
1.45	-0.23067
1.4525	-0.2326
1.455	-0.23482
1.4575	-0.23712
1.46	-0.23955
1.4625	-0.24207
1.465	-0.24468
1.4675	-0.24738
1.47	-0.25016
1.4725	-0.25303
1.475	-0.25598
1.4775	-0.25903
1.48	-0.26216
1.4825	-0.26538
1.485	-0.2687
1.4875	-0.2721
1.49	-0.2756
1.4925	-0.27919
1.495	-0.28287
1.4975	-0.28665
1.5	-0.29052
1.5025	-0.29449
1.505	-0.29856
1.5075	-0.30272
1.51	-0.30698
1.5125	-0.31134
1.515	-0.31579
1.5175	-0.32035
1.52	-0.32501
1.5225	-0.32977
1.525	-0.33463
1.5275	-0.33959
1.53	-0.34466
1.5325	-0.34983
1.535	-0.35511
1.5375	-0.36049
1.54	-0.36598
1.5425	-0.37157
1.545	-0.37728
1.5475	-0.38308
1.55	-0.389
1.5525	-0.39503
1.555	-0.40117
1.5575	-0.40741
1.56	-0.41377
1.5625	-0.42024
1.565	-0.42682
1.5675	-0.43351
1.57	-0.44032
1.5725	-0.44724
1.575	-0.45427
1.5775	-0.46141
1.58	-0.46867
1.5825	-0.47604
1.585	-0.48353
1.5875	-0.49113
1.59	-0.49885
1.5925	-0.50668
1.595	-0.51463
1.5975	-0.5227
1.6	-0.53088
1.6025	-0.53917
1.605	-0.54758
1.6075	-0.55611
1.61	-0.56475
1.6125	-0.5735
1.615	-0.58237
1.6175	-0.59136
1.62	-0.60046
1.6225	-0.60967
1.625	-0.619
1.6275	-0.62844
1.63	-0.63799
1.6325	-0.64765
1.635	-0.65743
1.6375	-0.66731
1.64	-0.67731
1.6425	-0.68741
1.645	-0.69762
1.6475	-0.70794
1.65	-0.71837
1.6525	-0.72889
1.655	-0.73952
1.6575	-0.75026
1.66	-0.76109
1.6625	-0.77202
1.665	-0.78305
1.6675	-0.79418
1.67	-0.8054
1.6725	-0.81671
1.675	-0.82811
1.6775	-0.8396
1.68	-0.85118
1.6825	-0.86285
1.685	-0.87459
1.6875	-0.88641
1.69	-0.89832
1.6925	-0.91029
1.695	-0.92234
1.6975	-0.93446
1.7	-0.94665
1.7025	-0.95891
1.705	-0.97122
1.7075	-0.98359
1.71	-0.99603
1.7125	-1.0085
1.715	-1.021
1.7175	-1.0336
1.72	-1.0463
1.7225	-1.0589
1.725	-1.0716
1.7275	-1.0844
1.73	-1.0971
1.7325	-1.1099
1.735	-1.1228
1.7375	-1.1356
1.74	-1.1485
1.7425	-1.1613
1.745	-1.1742
1.7475	-1.1871
1.75	-1.2
