2.25	-3.6
2.2525	-3.5965
2.255	-3.5929
2.2575	-3.5894
2.26	-3.5859
2.2625	-3.5823
2.265	-3.5788
2.2675	-3.5752
2.27	-3.5717
2.2725	-3.5682
2.275	-3.5646
2.2775	-3.5611
2.28	-3.5575
2.2825	-3.554
2.285	-3.5505
2.2875	-3.5469
2.29	-3.5434
2.2925	-3.5398
2.295	-3.5363
2.2975	-3.5327
2.3	-3.5292
2.3025	-3.5256
2.305	-3.5221
2.3075	-3.5185
2.31	-3.515
2.3125	-3.5114
2.315	-3.5078
2.3175	-3.5043
2.32	-3.5007
2.3225	-3.4972
2.325	-3.4936
2.3275	-3.49
2.33	-3.4865
2.3325	-3.4829
2.335	-3.4793
2.3375	-3.4757
2.34	-3.4722
2.3425	-3.4686
2.345	-3.465
2.3475	-3.4614
2.35	-3.4579
2.3525	-3.4543
2.355	-3.4507
2.3575	-3.4471
2.36	-3.4435
2.3625	-3.4399
2.365	-3.4363
2.3675	-3.4328
2.37	-3.4292
2.3725	-3.4256
2.375	-3.422
2.3775	-3.4184
2.38	-3.4148
2.3825	-3.4112
2.385	-3.4076
2.3875	-3.404
2.39	-3.4004
2.3925	-3.3968
2.395	-3.3932
2.3975	-3.3896
2.4	-3.386
2.4025	-3.3824
2.405	-3.3788
2.4075	-3.3752
2.41	-3.3716
2.4125	-3.368
2.415	-3.3644
2.4175	-3.3608
2.42	-3.3572
2.4225	-3.3536
2.425	-3.35
2.4275	-3.3464
2.43	-3.3428
2.4325	-3.3392
2.435	-3.3356
2.4375	-3.332
2.44	-3.3285
2.4425	-3.3249
2.445	-3.3213
2.4475	-3.3177
2.45	-3.3141
2.4525	-3.3105
2.455	-3.3069
2.4575	-3.3034
2.46	-3.2998
2.4625	-3.2962
2.465	-3.2926
2.4675	-3.289
2.47	-3.2855
2.4725	-3.2819
2.475	-3.2783
2.4775	-3.2748
2.48	-3.2712
2.4825	-3.2677
2.485	-3.2641
2.4875	-3.2605
2.49	-3.257
2.4925	-3.2534
2.495	-3.2499
2.4975	-3.2464
2.5	-3.2428
2.5025	-3.2393
2.505	-3.2358
2.5075	-3.2323
2.51	-3.2288
2.5125	-3.2253
2.515	-3.2218
2.5175	-3.2184
2.52	-3.2149
2.5225	-3.2114
2.525	-3.208
2.5275	-3.2045
2.53	-3.201
2.5325	-3.1975
2.535	-3.1941
2.5375	-3.1906
2.54	-3.1872
2.5425	-3.1837
2.545	-3.1803
2.5475	-3.1768
2.55	-3.1734
2.5525	-3.1699
2.555	-3.1666
2.5575	-3.1631
2.56	-3.1597
2.5625	-3.1562
2.565	-3.1528
2.5675	-3.1494
2.57	-3.146
2.5725	-3.1426
2.575	-3.1391
2.5775	-3.1357
2.58	-3.1323
2.5825	-3.1289
2.585	-3.1255
2.5875	-3.1221
2.59	-3.1188
2.5925	-3.1153
2.595	-3.112
2.5975	-3.1086
2.6	-3.1052
2.6025	-3.1018
2.605	-3.0985
2.6075	-3.0951
2.61	-3.0917
2.6125	-3.0884
2.615	-3.085
2.6175	-3.0817
2.62	-3.0783
2.6225	-3.0749
2.625	-3.0716
2.6275	-3.0683
2.63	-3.065
2.6325	-3.0616
2.635	-3.0583
2.6375	-3.055
2.64	-3.0517
2.6425	-3.0484
2.645	-3.0451
2.6475	-3.0418
2.65	-3.0385
2.6525	-3.0352
2.655	-3.0319
2.6575	-3.0286
2.66	-3.0253
2.6625	-3.0221
2.665	-3.0188
2.6675	-3.0156
2.67	-3.0123
2.6725	-3.009
2.675	-3.0058
2.6775	-3.0025
2.68	-2.9993
2.6825	-2.9961
